,px,pz,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,ax,ay,az,sz_bot,sz_top,type_confidence,vx0,vy0,vz0,x,x0,y,y0,z0,pfx_x,pfx_z,nasty,zone,code,type,pitch_type,event_num,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,xmid,zmid,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
449,0.03,2.99,81.0,73.8,534.229,199.661,0.2,8.2,23.7,-1.47,26.4,-28.06,1.48,3.38,2.0,6.63,-118.64,-0.87,115.89,-2.69,157.94,50.0,5.96,-1.05,2.89,32.0,2.0,E,X,FF,264,2.0,2015000110.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.2425000000000002,4.234166666666666,554429,Home Run,201500002,5,0,1,R,450308,L,False
450,-1.54,2.35,81.7,74.2,1033.332,219.366,9.8,7.6,23.7,-5.41,27.8,-25.58,1.47,3.39,2.0,3.96,-119.75,-2.9,175.78,-2.74,175.36,50.0,5.92,-3.81,4.59,29.0,13.0,B,B,FT,269,3.0,2015000111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8225000000000002,3.7525,543543,Single,201500002,5,0,1,R,450308,L,False
451,-0.15,1.85,66.8,61.6,1940.129,55.28,-15.8,17.5,23.8,10.76,18.89,-39.63,1.47,3.23,2.0,2.5,-97.89,2.26,122.68,-2.93,188.88,50.0,6.08,11.36,-7.95,23.0,8.0,C,S,CU,270,3.0,2015000111.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.486666666666667,4.6274999999999995,543543,Single,201500002,5,0,1,R,450308,L,False
452,-0.37,3.11,66.1,60.2,2302.983,38.907,-13.0,19.7,23.7,9.65,19.95,-44.13,1.47,3.28,2.0,2.09,-96.79,5.84,131.03,-2.84,154.78,50.0,6.23,10.54,-13.13,35.0,1.0,C,S,CU,271,3.0,2015000111.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-2.4833333333333334,5.764166666666666,543543,Single,201500002,5,0,1,R,450308,L,False
453,1.6,3.72,81.2,74.1,770.255,175.181,-5.5,7.5,23.7,0.53,25.75,-25.89,1.47,3.39,2.0,9.49,-118.78,0.28,55.86,-2.52,138.45,50.0,5.98,0.38,4.41,34.0,12.0,B,B,FC,272,3.0,2015000111.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,-0.49166666666666664,4.482500000000001,543543,Single,201500002,5,0,1,R,450308,L,False
454,-0.52,3.37,73.6,66.5,1131.84,221.026,9.3,9.3,23.7,-5.52,23.21,-25.83,1.47,3.23,2.0,6.46,-107.79,0.5,136.78,-2.97,147.84,50.0,6.05,-4.81,5.47,52.0,11.0,D,X,CH,273,3.0,2015000111.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,-1.3441666666666667,4.254166666666666,543543,Single,201500002,5,0,1,R,450308,L,False
455,-0.52,3.02,82.8,75.6,941.17,172.339,-4.7,6.9,23.7,1.05,26.89,-24.37,1.53,3.52,2.0,4.74,-121.38,-1.93,136.78,-2.6,157.27,50.0,5.98,0.71,5.26,58.0,1.0,C,S,FC,277,3.0,2015000112.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.6191666666666666,4.0616666666666665,457706,Flyout,201500002,5,1,1,R,450308,R,False
456,1.1,1.61,76.3,70.7,1221.098,57.834,-13.6,12.5,23.8,7.96,22.09,-37.18,1.53,3.44,2.0,6.52,-111.72,-0.86,74.92,-2.69,195.39,50.0,5.86,6.36,-4.06,59.0,14.0,B,B,SL,278,3.0,2015000112.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,-1.325,4.073333333333333,457706,Flyout,201500002,5,1,1,R,450308,R,False
457,0.69,1.92,76.9,71.4,1775.098,43.483,-13.8,13.8,23.8,9.49,22.25,-42.18,1.53,3.4,2.0,5.24,-112.71,0.65,90.7,-2.64,186.89,50.0,5.92,7.44,-7.91,47.0,9.0,F,S,SL,280,3.0,2015000112.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,-1.5950000000000002,4.579166666666667,457706,Flyout,201500002,5,1,1,R,450308,R,False
458,0.65,-0.17,75.2,70.2,873.296,266.324,9.3,10.9,23.9,-6.6,19.47,-31.75,1.53,3.49,2.0,8.68,-109.87,-4.99,92.22,-2.65,243.37,50.0,5.5,-5.4,0.28,36.0,14.0,B,B,CH,281,3.0,2015000112.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,-0.55,2.6416666666666666,457706,Flyout,201500002,5,1,1,R,450308,R,False
459,1.98,0.1,69.9,66.4,1674.262,23.026,-7.2,16.5,24.0,4.61,15.9,-43.02,1.53,3.25,2.0,8.36,-102.12,-0.79,41.41,-2.72,236.16,50.0,5.76,4.34,-10.28,14.0,14.0,*B,B,CU,285,3.0,2015000112.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,-0.7316666666666667,3.786666666666666,457706,Flyout,201500002,5,1,1,R,450308,R,False
460,-0.39,2.82,73.6,67.5,1009.515,238.236,10.4,10.0,23.8,-6.37,20.23,-28.23,1.53,3.4,2.0,6.74,-107.67,0.11,131.98,-2.87,162.72,50.0,5.91,-5.47,3.33,34.0,1.0,X,X,CH,286,3.0,2015000112.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,-1.1741666666666668,4.0875,457706,Flyout,201500002,5,1,1,R,450308,R,False
461,-0.54,2.93,82.7,75.5,1023.186,233.161,11.3,7.8,23.7,-6.84,26.78,-27.05,1.62,3.59,2.0,6.43,-121.18,-1.63,137.43,-2.64,159.64,50.0,6.01,-4.67,3.45,52.0,4.0,E,X,FT,290,3.0,2015000113.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.2008333333333334,4.1825,452234,Double,201500002,5,1,1,R,450308,L,False
462,0.26,1.48,83.1,76.9,926.912,250.556,10.9,8.4,23.8,-7.32,24.21,-29.59,1.66,3.92,2.0,8.08,-121.5,-4.07,107.05,-2.47,198.77,50.0,5.76,-4.91,1.69,56.0,14.0,C,S,FT,297,4.0,2015000114.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.6958333333333333,3.479166666666667,429664,Lineout,201500002,5,2,1,R,450308,L,False
463,0.37,2.45,83.6,76.3,1059.141,246.255,12.4,8.1,23.7,-8.17,27.41,-28.58,1.66,3.62,2.0,8.38,-122.26,-2.24,102.78,-2.41,172.52,50.0,5.87,-5.48,2.36,43.0,6.0,F,S,FT,298,4.0,2015000114.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,-0.5633333333333332,3.9633333333333334,429664,Lineout,201500002,5,2,1,R,450308,L,False
464,1.24,2.86,82.5,75.6,295.244,146.363,-5.7,8.5,23.8,1.36,26.09,-30.13,1.66,3.62,2.0,8.43,-120.64,-0.83,69.89,-2.44,161.59,50.0,5.89,0.94,1.35,47.0,12.0,X,X,FC,299,4.0,2015000114.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,-0.6783333333333333,4.2625,429664,Lineout,201500002,5,2,1,R,450308,L,False
465,0.76,1.57,68.3,63.6,1956.474,42.578,-13.1,17.4,23.9,9.13,18.1,-42.11,1.66,3.69,2.0,4.45,-100.06,2.0,87.99,-2.68,196.53,50.0,6.0,9.12,-10.01,100.0,14.0,F,S,CU,303,4.0,2015000115.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,-1.72,4.619166666666667,443558,Flyout,201500002,5,3,1,R,450308,R,False
466,1.87,2.77,82.8,75.7,333.94,179.796,-4.1,8.3,23.7,0.01,26.79,-29.39,1.66,3.61,2.0,10.3,-120.95,-1.23,45.87,-2.48,163.99,50.0,5.9,0.0,1.86,18.0,12.0,B,B,FF,304,4.0,2015000115.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,-0.30499999999999994,4.18,443558,Flyout,201500002,5,3,1,R,450308,R,False
467,0.77,1.24,76.1,70.8,867.944,275.574,9.0,10.9,23.8,-6.62,19.85,-32.82,1.66,3.54,2.0,8.95,-111.18,-2.37,87.54,-2.62,205.22,50.0,5.73,-5.29,-0.57,42.0,14.0,B,B,CH,305,4.0,2015000115.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,-0.4841666666666667,3.5325,443558,Flyout,201500002,5,3,1,R,450308,R,False
468,1.23,2.01,76.2,69.9,1134.099,12.062,-4.6,13.4,23.8,1.82,23.57,-40.69,1.66,3.57,2.0,8.19,-111.4,0.83,70.04,-2.71,184.54,50.0,5.9,1.47,-6.97,54.0,14.0,B,B,SL,306,4.0,2015000115.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,-0.8625,4.535833333333334,443558,Flyout,201500002,5,3,1,R,450308,R,False
469,0.06,3.17,75.4,69.7,1250.523,35.355,-9.1,13.2,23.8,5.51,21.03,-39.94,1.66,3.69,2.0,4.98,-110.47,2.92,114.67,-2.81,153.3,50.0,6.05,4.5,-6.39,23.0,2.0,X,X,SL,307,4.0,2015000115.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0,-1.75,5.142499999999999,443558,Flyout,201500002,5,3,1,R,450308,R,False
470,-1.1,2.67,88.5,80.7,1513.589,265.019,21.0,8.2,23.7,-13.47,30.58,-31.0,1.47,3.41,2.0,6.23,-129.6,-1.78,158.74,-2.5,166.64,50.0,5.77,-8.03,0.66,71.0,11.0,C,S,CH,313,1.0,2015000116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1308333333333334,4.165,594777,Flyout,201500002,6,1,4,R,433587,L,True
471,-0.39,1.44,90.4,82.2,1211.825,284.544,14.0,8.7,23.7,-10.7,33.98,-34.95,1.47,3.13,2.0,7.29,-132.34,-4.42,131.83,-2.41,200.04,50.0,5.75,-6.17,-1.64,56.0,13.0,C,S,SI,314,1.0,2015000116.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.8858333333333335,3.7316666666666665,594777,Flyout,201500002,6,1,4,R,433587,L,True
472,0.14,0.84,78.9,72.9,2652.636,31.419,-13.0,15.8,23.8,11.03,26.04,-50.23,1.47,3.01,2.0,3.5,-115.72,0.06,111.63,-2.48,216.18,50.0,5.71,8.32,-13.67,14.0,14.0,B,B,CU,315,1.0,2015000116.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-1.8633333333333333,4.414166666666667,594777,Flyout,201500002,6,1,4,R,433587,L,True
473,-0.85,1.28,79.0,72.9,2423.706,36.538,-13.8,15.0,23.8,11.52,25.42,-47.72,1.47,3.01,2.0,1.3,-115.82,0.04,149.55,-2.55,204.33,50.0,5.9,8.64,-11.72,58.0,13.0,X,X,CU,316,1.0,2015000116.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,-2.42,4.566666666666667,594777,Flyout,201500002,6,1,4,R,433587,L,True
474,-1.0,3.21,79.2,73.0,2416.921,30.603,-11.8,14.8,23.8,9.84,24.04,-48.81,1.6,3.5,2.0,1.48,-116.02,3.89,155.04,-2.6,152.19,50.0,6.2,7.3,-12.41,97.0,11.0,B,B,CU,320,1.0,2015000117.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.408333333333333,5.739166666666667,545361,Strikeout,201500002,6,2,4,R,433587,R,True
475,-1.56,2.34,89.8,81.8,1232.491,286.081,15.5,8.8,23.7,-10.74,32.54,-35.27,1.6,3.5,2.0,3.49,-131.57,-2.34,176.54,-2.11,175.68,50.0,5.9,-6.24,-1.84,18.0,13.0,F,S,CH,321,1.0,2015000117.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.315,4.273333333333333,545361,Strikeout,201500002,6,2,4,R,433587,R,True
476,-0.19,1.32,78.6,72.4,2559.834,28.043,-11.3,15.8,23.8,9.56,25.83,-50.12,1.6,3.5,2.0,2.92,-115.24,0.64,124.36,-2.43,203.11,50.0,5.97,7.27,-13.71,36.0,13.0,S,S,CU,322,1.0,2015000117.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.9158333333333335,4.7875,545361,Strikeout,201500002,6,2,4,R,433587,R,True
477,-0.88,3.34,91.3,83.5,966.946,233.276,12.7,6.3,23.8,-7.15,31.38,-26.84,1.6,3.5,2.0,4.5,-133.84,-1.83,150.54,-2.07,148.6,50.0,5.97,-3.98,2.93,55.0,11.0,S,S,SI,323,1.0,2015000117.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,-1.143333333333333,4.410833333333333,545361,Strikeout,201500002,6,2,4,R,433587,R,True
478,1.33,1.53,78.4,71.9,2869.995,26.862,-12.3,16.8,23.8,10.26,27.11,-52.43,1.57,3.25,2.0,5.94,-114.78,1.62,66.49,-2.35,197.47,50.0,6.04,7.92,-15.71,74.0,14.0,B,B,CU,327,1.0,2015000118.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.17,5.094166666666667,405395,Groundout,201500002,6,3,4,R,433587,R,True
479,-0.14,1.5,89.6,82.4,2109.208,284.601,23.7,9.7,23.8,-18.45,29.92,-36.98,1.57,3.36,2.0,8.81,-131.14,-3.77,122.41,-2.17,198.17,50.0,5.75,-10.69,-2.83,34.0,13.0,C,S,SI,328,1.0,2015000118.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.26416666666666677,3.8608333333333333,405395,Groundout,201500002,6,3,4,R,433587,R,True
480,-1.84,2.06,90.6,82.3,1869.179,274.144,25.2,8.8,23.7,-17.06,34.14,-33.41,1.57,3.41,2.0,3.67,-132.76,-3.53,187.17,-1.99,183.19,50.0,5.89,-9.77,-0.75,32.0,13.0,B,B,SI,329,1.0,2015000118.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-1.1008333333333336,4.0375,405395,Groundout,201500002,6,3,4,R,433587,R,True
481,-0.03,3.08,89.6,81.5,1617.898,280.104,19.8,8.8,23.7,-14.4,31.94,-34.74,1.57,3.41,2.0,8.21,-131.16,-0.1,118.18,-2.13,155.54,50.0,5.75,-8.4,-1.54,36.0,2.0,F,S,SI,330,1.0,2015000118.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,-0.3799999999999998,4.543333333333333,405395,Groundout,201500002,6,3,4,R,433587,R,True
482,-0.03,3.86,89.9,82.7,481.8,209.88,2.0,6.6,23.8,-2.18,28.66,-28.38,1.57,3.41,2.0,5.67,-131.76,-0.1,118.11,-2.05,134.48,50.0,6.0,-1.24,2.12,20.0,11.0,X,X,FF,331,1.0,2015000118.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,-0.9366666666666665,4.753333333333333,405395,Groundout,201500002,6,3,4,R,433587,R,True
483,-0.78,3.64,82.5,74.8,1200.848,219.584,11.5,7.1,23.7,-6.37,27.71,-24.47,1.38,3.48,2.0,6.16,-120.77,-0.71,146.73,-2.82,140.5,50.0,6.13,-4.4,5.27,74.0,11.0,B,B,FT,336,4.0,2015000119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4333333333333331,4.445833333333333,572122,Flyout,201500002,6,1,1,R,450308,L,False
484,-0.27,3.86,74.2,67.4,1219.351,224.36,11.1,9.0,23.7,-6.38,22.24,-25.65,1.38,3.44,2.0,7.09,-108.57,1.11,127.22,-2.9,134.53,50.0,6.18,-5.44,5.5,25.0,11.0,B,B,CH,337,4.0,2015000119.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.1316666666666666,4.5616666666666665,572122,Flyout,201500002,6,1,1,R,450308,L,False
485,-0.34,2.36,73.5,67.5,886.633,216.447,6.0,9.6,23.8,-3.91,20.81,-26.88,1.38,3.24,2.0,6.08,-107.69,-1.43,130.04,-2.78,175.17,50.0,6.04,-3.37,4.5,28.0,4.0,X,X,CH,338,4.0,2015000119.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.2791666666666666,3.825,572122,Flyout,201500002,6,1,1,R,450308,L,False
486,1.41,1.69,80.4,73.5,840.17,211.754,3.3,8.1,23.7,-3.58,25.64,-26.39,1.56,3.63,2.0,10.08,-117.46,-3.65,63.18,-2.63,193.2,50.0,5.76,-2.61,4.16,42.0,14.0,B,B,FT,342,4.0,2015000120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.39249999999999996,3.378333333333333,489149,Single,201500002,6,1,1,R,450308,L,False
487,0.18,1.02,68.4,63.1,1211.358,46.277,-10.0,15.8,23.8,6.05,19.91,-37.96,1.56,3.56,2.0,4.6,-100.26,-0.23,110.29,-2.96,211.38,50.0,6.08,6.09,-5.9,14.0,14.0,B,B,CU,343,4.0,2015000120.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.8975,4.041666666666666,489149,Single,201500002,6,1,1,R,450308,L,False
488,-0.98,3.01,66.5,60.8,1657.62,46.906,-12.1,17.4,23.7,8.13,18.98,-39.78,1.56,3.6,2.0,1.54,-97.44,4.2,154.32,-2.91,157.51,50.0,6.3,8.68,-8.2,45.0,11.0,C,S,CU,344,4.0,2015000120.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,-2.6683333333333334,5.338333333333333,489149,Single,201500002,6,1,1,R,450308,L,False
489,-0.45,1.62,66.1,60.8,1396.787,37.878,-9.0,17.5,23.8,5.73,19.09,-39.54,1.56,3.41,2.0,3.27,-96.93,1.93,134.08,-2.98,195.09,50.0,6.12,6.2,-8.04,40.0,7.0,D,X,CU,345,4.0,2015000120.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,-2.231666666666667,4.54,489149,Single,201500002,6,1,1,R,450308,L,False
490,0.44,1.61,77.1,71.0,1044.559,37.52,-8.7,12.6,23.8,4.95,23.59,-38.62,1.41,3.32,2.0,5.84,-112.88,-0.97,100.38,-2.71,195.23,50.0,5.99,3.9,-5.13,73.0,9.0,X,X,SL,349,4.0,2015000121.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.46,4.2275,572287,Grounded Into DP,201500002,6,3,1,R,450308,R,False
491,-0.14,2.5,76.6,70.5,2672.955,37.147,-15.0,16.1,23.8,12.49,24.02,-48.66,1.57,3.32,2.0,2.34,-112.26,3.48,122.26,-2.49,171.36,50.0,5.95,9.98,-13.23,62.0,5.0,F,S,CU,355,1.0,2015000122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.146666666666667,5.3275,459964,Strikeout,201500002,7,1,4,R,433587,L,True
492,-0.99,2.12,88.9,80.5,1576.573,293.907,16.7,9.8,23.7,-12.94,33.9,-37.91,1.57,3.32,2.0,5.8,-130.25,-1.86,154.81,-2.27,181.57,50.0,5.78,-7.73,-3.47,50.0,13.0,F,S,CH,356,1.0,2015000122.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.9858333333333332,4.239166666666667,459964,Strikeout,201500002,7,1,4,R,433587,L,True
493,-0.74,0.55,86.8,80.5,1834.6,322.167,10.9,11.6,23.8,-9.86,27.76,-44.87,1.57,3.58,2.0,5.73,-127.12,-3.75,145.21,-2.24,223.9,50.0,5.63,-6.07,-7.86,41.0,13.0,B,B,CH,357,1.0,2015000122.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.9841666666666669,3.745,459964,Strikeout,201500002,7,1,4,R,433587,L,True
494,-1.09,3.93,90.4,82.0,680.158,231.974,7.3,6.7,23.7,-4.89,32.96,-28.35,1.57,3.32,2.0,5.28,-132.41,0.38,158.4,-2.76,132.67,50.0,5.89,-2.8,2.15,54.0,11.0,S,S,SI,358,1.0,2015000122.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,-1.6916666666666664,4.730833333333334,459964,Strikeout,201500002,7,1,4,R,433587,L,True
495,-0.04,2.52,90.1,81.8,1583.585,296.551,15.6,9.6,23.7,-12.88,33.88,-38.61,1.58,3.51,2.0,8.45,-131.91,-1.24,118.33,-2.34,170.82,50.0,5.9,-7.48,-3.78,33.0,5.0,X,X,SI,362,1.0,2015000123.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5666666666666665,4.525,501896,Groundout,201500002,7,2,4,R,433587,R,True
496,-1.06,3.71,89.2,81.0,1149.447,278.359,15.0,8.3,23.7,-10.25,32.13,-33.68,1.46,3.1,2.0,5.4,-130.76,1.02,157.33,-2.39,138.72,50.0,5.88,-6.03,-0.93,67.0,11.0,B,B,CH,367,1.0,2015000124.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.2225000000000001,4.8725,430947,Strikeout,201500002,7,3,4,R,433587,L,True
497,-0.19,2.28,89.6,82.0,1213.742,262.705,16.4,7.7,23.7,-10.89,30.74,-30.78,1.46,3.1,2.0,7.55,-131.23,-2.85,124.13,-2.3,177.14,50.0,5.7,-6.32,0.77,31.0,5.0,F,S,SI,368,1.0,2015000124.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.7183333333333332,3.9258333333333337,430947,Strikeout,201500002,7,3,4,R,433587,L,True
498,0.91,1.42,79.7,73.7,2518.328,25.0,-10.7,15.4,23.8,8.56,25.42,-50.53,1.46,3.1,2.0,5.64,-116.68,1.03,82.27,-2.37,200.55,50.0,5.8,6.32,-13.6,57.0,14.0,F,S,CU,369,1.0,2015000124.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-1.2566666666666668,4.743333333333333,430947,Strikeout,201500002,7,3,4,R,433587,L,True
499,-1.61,2.82,90.5,82.6,622.362,251.208,8.5,7.2,23.7,-5.39,32.09,-30.34,1.46,3.41,2.0,3.37,-132.72,-1.64,178.26,-2.5,162.75,50.0,5.68,-3.06,1.0,18.0,11.0,B,B,SI,370,1.0,2015000124.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,-1.8000000000000003,4.166666666666667,430947,Strikeout,201500002,7,3,4,R,433587,L,True
500,-0.88,2.07,91.2,83.1,596.038,263.364,7.6,7.5,23.7,-5.45,33.28,-31.54,1.46,3.32,2.0,4.89,-133.55,-3.49,150.7,-2.36,182.86,50.0,5.7,-3.07,0.32,60.0,13.0,C,S,SI,371,1.0,2015000124.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,-1.3641666666666665,3.858333333333333,430947,Strikeout,201500002,7,3,4,R,433587,L,True
501,-0.15,2.66,89.9,82.4,1888.481,85.494,-24.2,8.7,23.8,17.08,30.44,-33.52,1.62,3.56,0.891,-8.3,-131.62,-2.3,122.76,1.78,167.04,50.0,6.05,9.83,-0.82,38.0,5.0,C,S,SI,378,4.0,2015000125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.004166666666666652,4.423333333333334,554429,Strikeout,201500002,7,1,1,L,459987,L,False
502,0.68,1.63,90.6,83.8,2050.76,90.532,-27.8,8.5,23.8,18.75,28.72,-32.0,1.62,3.41,0.896,-6.48,-132.65,-5.45,91.23,1.78,194.69,50.0,6.05,10.54,0.06,64.0,9.0,C,S,SI,379,4.0,2015000125.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3516666666666667,3.835,554429,Strikeout,201500002,7,1,1,L,459987,L,False
503,0.96,1.49,90.9,85.0,1614.143,94.702,-23.4,7.8,23.9,14.76,25.75,-30.96,1.48,3.38,2.0,-4.99,-133.11,-6.26,80.25,1.8,198.69,50.0,6.08,8.14,0.63,71.0,14.0,F,S,SI,380,4.0,2015000125.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.7016666666666665,3.7325,554429,Strikeout,201500002,7,1,1,L,459987,L,False
504,1.85,3.38,90.6,83.2,2067.816,91.676,-29.5,8.4,23.8,18.93,30.41,-31.62,1.48,3.45,0.901,-3.94,-132.87,-1.45,46.56,1.97,147.63,50.0,6.24,10.67,0.27,40.0,12.0,B,B,SI,381,4.0,2015000125.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0208333333333335,4.7875000000000005,554429,Strikeout,201500002,7,1,1,L,459987,L,False
505,-1.56,2.27,84.3,77.9,338.023,32.406,-0.1,9.3,23.8,1.54,25.78,-34.6,1.48,3.4,2.0,-7.8,-123.33,-2.55,176.27,1.52,177.54,50.0,6.25,1.0,-1.63,15.0,13.0,B,B,SL,382,4.0,2015000125.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,-0.10333333333333335,4.395833333333333,554429,Strikeout,201500002,7,1,1,L,459987,L,False
506,0.58,1.36,91.1,83.9,1943.827,73.067,-22.3,9.4,23.8,17.1,30.88,-37.38,1.48,3.38,2.0,-6.42,-133.41,-4.76,95.08,1.78,202.03,50.0,5.89,9.57,-2.95,62.0,14.0,T,S,SI,383,4.0,2015000125.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.38249999999999995,3.8708333333333336,554429,Strikeout,201500002,7,1,1,L,459987,L,False
507,0.18,2.66,70.5,64.8,2539.38,342.555,6.7,18.9,23.8,-5.42,21.15,-49.42,1.47,3.33,2.0,-1.94,-103.28,4.71,110.14,1.81,166.91,50.0,6.4,-5.14,-16.44,67.0,5.0,C,S,CU,387,4.0,2015000126.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4233333333333333,5.9,543543,Single,201500002,7,1,1,L,459987,L,False
508,-0.59,2.64,70.0,63.8,2699.192,345.16,6.3,19.8,23.7,-4.88,22.3,-50.59,1.47,3.25,2.0,-3.57,-102.4,5.3,139.53,1.81,167.39,50.0,6.35,-4.76,-18.02,35.0,4.0,C,S,CU,388,4.0,2015000126.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0066666666666668,5.996666666666667,543543,Single,201500002,7,1,1,L,459987,L,False
509,0.48,2.19,68.9,62.8,2450.271,336.016,8.5,19.5,23.7,-6.93,22.06,-47.75,1.47,3.23,2.0,-0.93,-100.94,3.87,98.67,1.85,179.6,50.0,6.42,-6.97,-15.75,28.0,6.0,D,X,CU,389,4.0,2015000126.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.7458333333333333,5.6175,543543,Single,201500002,7,1,1,L,459987,L,False
510,1.24,1.72,91.2,82.6,1945.513,76.488,-23.3,9.4,23.7,17.42,35.88,-36.36,1.53,3.4,2.0,-5.3,-133.6,-4.21,69.62,2.0,192.42,50.0,6.0,9.9,-2.42,73.0,14.0,S,S,SI,393,4.0,2015000127.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.795,4.0616666666666665,457706,Single,201500002,7,2,1,L,459987,R,False
511,0.73,1.75,91.3,82.7,2228.378,72.766,-24.6,10.0,23.7,19.62,36.21,-38.26,1.53,3.4,2.0,-6.58,-133.74,-3.86,89.14,1.81,191.45,50.0,6.04,11.14,-3.49,62.0,14.0,X,X,SI,394,4.0,2015000127.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.3416666666666667,4.185833333333333,457706,Single,201500002,7,2,1,L,459987,R,False
512,1.5,1.74,91.5,84.1,2372.821,75.213,-27.4,9.9,23.8,21.2,32.15,-37.77,1.6,3.53,2.0,-5.02,-134.06,-4.29,60.01,1.87,191.77,50.0,6.09,11.79,-3.15,46.0,14.0,B,B,SI,403,4.0,2015000128.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.7025000000000001,4.1775,448605,Walk,201500002,7,2,1,L,459987,R,False
513,1.63,2.68,91.1,81.9,2278.477,76.186,-26.9,9.9,23.6,20.36,37.77,-37.18,1.6,3.51,2.0,-4.59,-133.5,-1.93,54.75,1.89,166.5,50.0,6.18,11.67,-2.91,27.0,12.0,B,B,SI,404,4.0,2015000128.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.7874999999999998,4.672499999999999,448605,Walk,201500002,7,2,1,L,459987,R,False
514,0.72,2.56,91.9,83.9,2442.025,77.703,-28.6,9.6,23.7,22.14,33.32,-37.0,1.6,3.51,2.0,-7.14,-134.62,-2.21,89.56,1.84,169.55,50.0,6.05,12.25,-2.71,49.0,12.0,F,S,SI,405,4.0,2015000128.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.25916666666666677,4.530833333333333,448605,Walk,201500002,7,2,1,L,459987,R,False
